,Unnamed: 0,authorid,author,date,content
641,657,659929323418943498,_breanna_,04/30/2022 10:54 PM,Remember to let me know when they start selling DVDs plssss
642,658,655867288913969162,bananaabread,04/30/2022 10:55 PM,OH YEAH
643,659,655867288913969162,bananaabread,04/30/2022 10:55 PM,I WILL
644,660,659929323418943498,_breanna_,04/30/2022 10:55 PM,THANK YOU
645,661,659929323418943498,_breanna_,05/19/2022 6:49 PM,hey lexie
646,662,659929323418943498,_breanna_,05/19/2022 6:49 PM,do you have the link where I can purchase a recording of your show
647,663,655867288913969162,bananaabread,05/19/2022 7:05 PM,Dad and I already bought it and my teachers gonna send the show to his email
648,664,655867288913969162,bananaabread,05/19/2022 7:05 PM,but she didnt do it yet
649,665,655867288913969162,bananaabread,05/19/2022 7:05 PM,when dad gets the recording he'll send it to you brena
650,666,659929323418943498,_breanna_,05/19/2022 7:37 PM,"okay, thanks hon!"
651,667,659929323418943498,_breanna_,06/10/2022 4:34 PM,you watch the owl house
652,668,655867288913969162,bananaabread,06/10/2022 4:36 PM,Naur I just like edric
653,669,659929323418943498,_breanna_,06/10/2022 4:36 PM,"ok, fair"
654,670,655867288913969162,bananaabread,06/18/2022 5:58 PM,Are you ready
655,671,659929323418943498,_breanna_,06/18/2022 5:59 PM,I got 1 more minute young blood
656,672,655867288913969162,bananaabread,06/18/2022 5:59 PM,ONE MINUTE IS NOTHING ARE YOU READY OR NOT
657,673,659929323418943498,_breanna_,06/18/2022 6:00 PM,YES IM READY NOW
658,674,655867288913969162,bananaabread,06/18/2022 6:00 PM,call me
659,677,659929323418943498,_breanna_,06/26/2022 3:15 PM,what's your pfp from
660,678,655867288913969162,bananaabread,06/26/2022 3:16 PM,Yo mama
661,679,659929323418943498,_breanna_,06/26/2022 3:16 PM,boi
662,680,655867288913969162,bananaabread,06/30/2022 8:58 PM,heyy ummm idk what happened or if its really you but it was your name and the same avatar and you sent a girl erm *\*\*\* stuff like what the fuck? https://discord.gg/CUq2pg3EzB check #shame and youll see. anyways until you explain what happened im blocking you. sorry if this is a misunderstanding but i do not wanna take risks with having creeps on my friendslist.
663,681,659929323418943498,_breanna_,07/03/2022 3:47 PM,do you actually watch bungo stray dogs?
664,682,655867288913969162,bananaabread,07/03/2022 3:48 PM,YES BRENA
665,683,655867288913969162,bananaabread,07/03/2022 3:48 PM,I’m offended
666,684,659929323418943498,_breanna_,07/03/2022 3:48 PM,OK CUZ YOU'RE SUS
667,685,659929323418943498,_breanna_,07/03/2022 3:48 PM,sometimes you be adding pfps of characters you never actually seen the show for!
668,686,659929323418943498,_breanna_,07/03/2022 3:48 PM,I was just checking!
669,687,655867288913969162,bananaabread,07/03/2022 3:48 PM,SHH 🤫
670,688,659929323418943498,_breanna_,07/03/2022 3:49 PM,HMPH 😤
671,689,659929323418943498,_breanna_,07/17/2022 6:16 PM,ALEXA
672,690,655867288913969162,bananaabread,07/17/2022 6:16 PM,BRENA
673,691,659929323418943498,_breanna_,07/17/2022 6:16 PM,where are you rn
674,692,655867288913969162,bananaabread,07/17/2022 6:16 PM,home
675,693,659929323418943498,_breanna_,07/17/2022 6:16 PM,why isnt dwight picking up my call
676,694,655867288913969162,bananaabread,07/17/2022 6:16 PM,idk
677,695,659929323418943498,_breanna_,07/17/2022 6:16 PM,son
678,696,659929323418943498,_breanna_,07/17/2022 6:16 PM,okay
679,697,655867288913969162,bananaabread,07/17/2022 6:17 PM,do you want me to ask
680,698,659929323418943498,_breanna_,07/17/2022 6:17 PM,is mom home
681,699,655867288913969162,bananaabread,07/17/2022 6:17 PM,yes
682,700,659929323418943498,_breanna_,07/17/2022 6:17 PM,"no, it's ok"
683,701,659929323418943498,_breanna_,07/17/2022 6:17 PM,thanks though
684,702,659929323418943498,_breanna_,07/17/2022 6:18 PM,"mom didnt pick up the house phone either, and she's glued to that thing"
685,703,659929323418943498,_breanna_,07/17/2022 6:18 PM,sus
686,704,655867288913969162,bananaabread,07/17/2022 6:18 PM,THEYRE IN THE KITCHEN
687,705,659929323418943498,_breanna_,07/17/2022 6:18 PM,they're traitors
688,706,659929323418943498,_breanna_,07/17/2022 6:18 PM,i'll try calling again
689,707,659929323418943498,_breanna_,07/20/2022 3:04 PM,heyoo
690,708,655867288913969162,bananaabread,07/20/2022 3:05 PM,BRENA
691,709,659929323418943498,_breanna_,07/20/2022 3:05 PM,was wondering if there're any anime you wanna watch together sometime
692,710,659929323418943498,_breanna_,07/20/2022 3:05 PM,it's okay if not lol
693,711,655867288913969162,bananaabread,07/20/2022 3:05 PM,UM
694,712,655867288913969162,bananaabread,07/20/2022 3:05 PM,UM
695,713,655867288913969162,bananaabread,07/20/2022 3:05 PM,UM
696,714,655867288913969162,bananaabread,07/20/2022 3:05 PM,idk which one
697,715,659929323418943498,_breanna_,07/20/2022 3:05 PM,ITS OK IF NOT
698,716,655867288913969162,bananaabread,07/20/2022 3:05 PM,I DO
699,717,655867288913969162,bananaabread,07/20/2022 3:05 PM,BUT IDK WHICH ONE
700,718,659929323418943498,_breanna_,07/20/2022 3:05 PM,OH
701,719,659929323418943498,_breanna_,07/20/2022 3:06 PM,what are some that you've been wanting to watch?
702,720,659929323418943498,_breanna_,07/20/2022 3:06 PM,list a few
703,721,655867288913969162,bananaabread,07/20/2022 3:06 PM,This takes so much brain power
704,722,659929323418943498,_breanna_,07/20/2022 3:06 PM,hmmmmmmmm
705,723,659929323418943498,_breanna_,07/20/2022 3:06 PM,you watched bungo already right?
706,724,655867288913969162,bananaabread,07/20/2022 3:06 PM,si
707,725,659929323418943498,_breanna_,07/20/2022 3:07 PM,okayy do you like comedy?
708,726,655867288913969162,bananaabread,07/20/2022 3:07 PM,so
709,727,655867288913969162,bananaabread,07/20/2022 3:07 PM,si
710,728,659929323418943498,_breanna_,07/20/2022 3:07 PM,have you seen saiki k
711,729,655867288913969162,bananaabread,07/20/2022 3:07 PM,naur
712,730,659929323418943498,_breanna_,07/20/2022 3:07 PM,okay that's one suggestion - it's on netflix
713,731,659929323418943498,_breanna_,07/20/2022 3:07 PM,"what's your fav genre? comedy, romance, shonen?"
714,732,655867288913969162,bananaabread,07/20/2022 3:07 PM,I LIKE ALL
715,733,659929323418943498,_breanna_,07/20/2022 3:07 PM,oh em gee
716,734,659929323418943498,_breanna_,07/20/2022 3:08 PM,uuuhhh
717,735,659929323418943498,_breanna_,07/20/2022 3:09 PM,i'm thinking
718,736,659929323418943498,_breanna_,07/20/2022 3:09 PM,you think TOO
719,737,655867288913969162,bananaabread,07/20/2022 3:09 PM,think harder
720,738,659929323418943498,_breanna_,07/20/2022 3:09 PM,YOU CAN LOOK STUFF UP TOO
721,739,655867288913969162,bananaabread,07/20/2022 3:10 PM,OMG
722,740,655867288913969162,bananaabread,07/20/2022 3:10 PM,WE SHOULD WATCH THAT ONE
723,741,655867288913969162,bananaabread,07/20/2022 3:10 PM,THING
724,742,659929323418943498,_breanna_,07/20/2022 3:10 PM,HUH
725,743,655867288913969162,bananaabread,07/20/2022 3:10 PM,WITH THE LIKE
726,744,655867288913969162,bananaabread,07/20/2022 3:10 PM,WHITE HAIRED GUY
727,745,659929323418943498,_breanna_,07/20/2022 3:10 PM,GOJO
728,746,655867288913969162,bananaabread,07/20/2022 3:10 PM,WITH THE THING
729,747,659929323418943498,_breanna_,07/20/2022 3:10 PM,?
730,748,655867288913969162,bananaabread,07/20/2022 3:10 PM,AND HIS NAME IS GOJO
731,749,655867288913969162,bananaabread,07/20/2022 3:10 PM,AND THE THING
732,750,659929323418943498,_breanna_,07/20/2022 3:10 PM,JUJUTSU KAISEN
733,751,655867288913969162,bananaabread,07/20/2022 3:10 PM,YES THAT
734,752,659929323418943498,_breanna_,07/20/2022 3:11 PM,I love Jujutsu Kaisen
735,753,659929323418943498,_breanna_,07/20/2022 3:11 PM,You haven't seen it yet?
736,754,655867288913969162,bananaabread,07/20/2022 3:11 PM,Nope
737,755,659929323418943498,_breanna_,07/20/2022 3:11 PM,Okay let's watch Jujutsu
738,756,659929323418943498,_breanna_,07/20/2022 3:11 PM,when do you wanna watch
739,757,655867288913969162,bananaabread,07/20/2022 3:11 PM,Im free 24/7
740,758,659929323418943498,_breanna_,07/20/2022 3:11 PM,"you really not doing stuff this summer? you just get up, breathe, then go back to sleep?"
741,759,655867288913969162,bananaabread,07/20/2022 3:12 PM,si
742,760,659929323418943498,_breanna_,07/20/2022 3:13 PM,"great, we can either watch 1-2 episodes after I finish work today. I end work 6:30pm your time, or we can start tomorrow. I have no meetings after 12pm your time tomorrow so I can do anytime after 12 tomorrow"
743,761,655867288913969162,bananaabread,07/20/2022 3:14 PM,I forgot you had a job
744,762,659929323418943498,_breanna_,07/20/2022 3:14 PM,I forgot too bro
745,763,655867288913969162,bananaabread,07/20/2022 3:14 PM,OK LETS DO IT TODAY
746,764,659929323418943498,_breanna_,07/20/2022 3:15 PM,"Fine! I'll message you around 6:30 - might be a few minutes late if my meeting goes over time, but be ready around 6:30"
747,765,655867288913969162,bananaabread,07/20/2022 3:15 PM,I will be waiting brena
748,766,659929323418943498,_breanna_,07/20/2022 3:15 PM,cool cool
749,767,655867288913969162,bananaabread,07/20/2022 6:29 PM,are you ready brena
750,768,659929323418943498,_breanna_,07/20/2022 6:30 PM,meeting just ended
751,769,655867288913969162,bananaabread,07/20/2022 6:31 PM,OK WAIT LIKE 5 SECONDS
752,770,659929323418943498,_breanna_,07/20/2022 6:31 PM,okkk
753,771,655867288913969162,bananaabread,07/20/2022 6:32 PM,OK READY
754,772,659929323418943498,_breanna_,07/20/2022 6:32 PM,OK
755,774,659929323418943498,_breanna_,07/21/2022 3:51 PM,Anime at 4:30?
756,775,655867288913969162,bananaabread,07/21/2022 3:51 PM,YES
757,776,659929323418943498,_breanna_,07/21/2022 3:52 PM,OKAY
758,777,655867288913969162,bananaabread,07/21/2022 4:29 PM,4:35 BRENA
759,778,655867288913969162,bananaabread,07/21/2022 4:29 PM,GIMME 5 MINUTES
760,779,659929323418943498,_breanna_,07/21/2022 4:30 PM,okie!
761,780,655867288913969162,bananaabread,07/21/2022 4:33 PM,ok I lied im ready
762,781,659929323418943498,_breanna_,07/21/2022 4:33 PM,asdfgh
763,783,659929323418943498,_breanna_,07/23/2022 8:27 PM,jjk?
764,784,655867288913969162,bananaabread,07/23/2022 8:34 PM,CAN WE WATCH AT LIKE 9
765,785,659929323418943498,_breanna_,07/23/2022 8:34 PM,OKAY
766,786,655867288913969162,bananaabread,07/23/2022 9:04 PM,OK
767,787,655867288913969162,bananaabread,07/23/2022 9:04 PM,WAIT
768,788,659929323418943498,_breanna_,07/23/2022 9:04 PM,OK
769,789,655867288913969162,bananaabread,07/23/2022 9:05 PM,IM READY
770,790,655867288913969162,bananaabread,07/23/2022 9:05 PM,CALL RN
771,792,659929323418943498,_breanna_,07/29/2022 7:44 PM,lexie
772,793,655867288913969162,bananaabread,07/29/2022 7:44 PM,hola
773,794,659929323418943498,_breanna_,07/29/2022 7:44 PM,are u busy rn
774,795,655867288913969162,bananaabread,07/29/2022 7:44 PM,naur
775,796,659929323418943498,_breanna_,07/29/2022 7:44 PM,okay i'm gonna call you in a few mins after I pee - is that ok with you?
776,797,655867288913969162,bananaabread,07/29/2022 7:44 PM,YES
777,798,659929323418943498,_breanna_,07/29/2022 7:44 PM,okieee
778,809,655867288913969162,bananaabread,08/02/2022 9:08 PM,Brena
779,810,655867288913969162,bananaabread,08/02/2022 9:08 PM,stop panic
780,811,655867288913969162,bananaabread,08/02/2022 9:08 PM,start disco
781,812,659929323418943498,_breanna_,08/02/2022 9:08 PM,I've been trying my best bro
782,813,659929323418943498,_breanna_,08/02/2022 9:08 PM,thank you
783,814,655867288913969162,bananaabread,08/02/2022 9:08 PM,KEEP TRYING
784,815,659929323418943498,_breanna_,08/02/2022 9:08 PM,I WILL
785,816,655867288913969162,bananaabread,08/08/2022 11:05 PM,hii
786,817,655867288913969162,bananaabread,08/08/2022 11:07 PM,hiiiiiii
787,818,655867288913969162,bananaabread,08/08/2022 11:08 PM,hiiiiiiiii
788,821,655867288913969162,bananaabread,08/09/2022 12:21 AM,Bros in a minecraft house
789,822,655867288913969162,bananaabread,08/09/2022 12:28 AM,ketchup and mustard are fighting 🤔
790,823,655867288913969162,bananaabread,08/09/2022 8:35 PM,Brenaa
791,824,655867288913969162,bananaabread,08/09/2022 8:35 PM,If I called you would you pick up
792,825,655867288913969162,bananaabread,08/09/2022 8:39 PM,I see you online dont try to hide from me 🤨🤨🤨
793,826,659929323418943498,_breanna_,08/09/2022 8:58 PM,Im literally walking outside rn
794,827,659929323418943498,_breanna_,08/09/2022 8:58 PM,Idk why jt was showing me to be online
795,828,659929323418943498,_breanna_,08/09/2022 8:59 PM,LMAO your friend is wildin
796,829,655867288913969162,bananaabread,08/09/2022 9:04 PM,WHO TOUGHT YOU HOW TO WALK
797,830,659929323418943498,_breanna_,08/09/2022 9:07 PM,the same person that taught you how to spell 'taught' correctly
798,831,655867288913969162,bananaabread,08/09/2022 9:07 PM,STOP
799,832,659929323418943498,_breanna_,08/09/2022 9:07 PM,hehehehe
800,833,655867288913969162,bananaabread,08/09/2022 9:10 PM,When you get home can I call
801,834,659929323418943498,_breanna_,08/09/2022 9:11 PM,ok
802,835,659929323418943498,_breanna_,08/09/2022 9:11 PM,ill be home soon
803,836,659929323418943498,_breanna_,08/09/2022 9:22 PM,ok im homr
804,837,659929323418943498,_breanna_,08/09/2022 9:22 PM,home
805,838,655867288913969162,bananaabread,08/09/2022 9:22 PM,Bye you don’t know how to spell either
806,839,659929323418943498,_breanna_,08/09/2022 9:22 PM,at least i corrected myself
807,840,659929323418943498,_breanna_,08/09/2022 9:22 PM,👀
808,841,655867288913969162,bananaabread,08/09/2022 9:46 PM,bruh
809,842,655867288913969162,bananaabread,08/09/2022 9:48 PM,sis is talking to air
810,843,655867288913969162,bananaabread,08/09/2022 9:56 PM,WHO SITS LIKE THAT
811,846,655867288913969162,bananaabread,08/09/2022 11:02 PM,"YES, I AM KAI 🤖"
812,847,655867288913969162,bananaabread,08/09/2022 11:03 PM,BYEE HES LITTERALY IN SHACKLES
813,848,655867288913969162,bananaabread,08/10/2022 9:38 PM,DO YOU HAVE TO DECIDE WHAT YOU DO IN COLLEGE IN 8TH GRADE
814,849,655867288913969162,bananaabread,08/10/2022 9:39 PM,ANSWER
815,850,659929323418943498,_breanna_,08/10/2022 9:39 PM,absolutely not
816,851,655867288913969162,bananaabread,08/10/2022 9:39 PM,EXACTLY MY FRIENDS SAYING DUMB THINGS
817,852,659929323418943498,_breanna_,08/10/2022 9:40 PM,LOLLL
818,853,659929323418943498,_breanna_,08/10/2022 9:40 PM,"nah, they're trippin"
819,855,655867288913969162,bananaabread,08/10/2022 10:24 PM,Boy get off the discord cal
820,856,655867288913969162,bananaabread,08/10/2022 10:24 PM,Call
821,857,659929323418943498,_breanna_,08/10/2022 10:24 PM,boi
822,858,655867288913969162,bananaabread,08/18/2022 9:22 PM,hiiiiiiii
823,859,655867288913969162,bananaabread,08/18/2022 9:22 PM,sits like a 50 year old man
824,860,655867288913969162,bananaabread,08/18/2022 9:23 PM,he needs to fix that posture
825,861,655867288913969162,bananaabread,08/18/2022 9:25 PM,hiiiiiii
826,862,655867288913969162,bananaabread,08/18/2022 9:25 PM,hiiiiiiiiiiiiii
827,863,659929323418943498,_breanna_,08/18/2022 9:25 PM,word
828,864,655867288913969162,bananaabread,08/18/2022 9:32 PM,BYE WHAT ARE THESE CARD ROLES
829,865,655867288913969162,bananaabread,08/18/2022 9:33 PM,Im taking out beanie and hufflepuff
830,866,655867288913969162,bananaabread,08/18/2022 9:35 PM,seeing everyone sad makes me sad
831,867,655867288913969162,bananaabread,08/18/2022 9:35 PM,We should all gang up on miley and jumpher
832,869,655867288913969162,bananaabread,08/18/2022 9:59 PM,IM ASTONISHED
833,870,655867288913969162,bananaabread,08/18/2022 10:02 PM,Im so smart this is just mixed up cuz were a high school student not a murderer
834,871,655867288913969162,bananaabread,08/18/2022 10:02 PM,someones trying to finesse us
835,872,655867288913969162,bananaabread,08/18/2022 10:21 PM,COME BACK
836,873,655867288913969162,bananaabread,08/18/2022 10:29 PM,GASLIGHTER
837,875,655867288913969162,bananaabread,08/18/2022 10:29 PM,WHAT
838,876,655867288913969162,bananaabread,08/18/2022 10:29 PM,IM
839,877,655867288913969162,bananaabread,08/18/2022 10:29 PM,WHAT
840,878,655867288913969162,bananaabread,08/18/2022 10:44 PM,hes crazy goodbye
841,879,655867288913969162,bananaabread,08/18/2022 11:26 PM,AWWEWEWEE
842,880,655867288913969162,bananaabread,08/18/2022 11:28 PM,Its giving 5 star hotel
843,881,655867288913969162,bananaabread,08/18/2022 11:37 PM,hiiiiiiiiiiii
844,882,659929323418943498,_breanna_,08/18/2022 11:37 PM,goodnight
845,883,659929323418943498,_breanna_,08/18/2022 11:37 PM,hello
846,885,655867288913969162,bananaabread,08/19/2022 12:11 AM,bruh
847,886,659929323418943498,_breanna_,08/19/2022 8:02 PM,lex
848,887,655867288913969162,bananaabread,08/19/2022 8:02 PM,bre
849,888,659929323418943498,_breanna_,08/19/2022 8:03 PM,i wuv you
850,889,655867288913969162,bananaabread,08/19/2022 8:03 PM,I wuv you too ❤️
851,890,659929323418943498,_breanna_,08/19/2022 8:03 PM,❤️ hope you're having a great friday!
852,891,655867288913969162,bananaabread,08/19/2022 8:03 PM,I am
853,892,659929323418943498,_breanna_,08/19/2022 8:04 PM,fantastic!
854,893,655867288913969162,bananaabread,08/21/2022 9:18 PM,PICK UP THE PHONE
855,894,655867288913969162,bananaabread,08/21/2022 9:19 PM,BRENA
856,895,655867288913969162,bananaabread,08/21/2022 9:19 PM,BRENAAAAAAAAAAAA
857,898,655867288913969162,bananaabread,08/21/2022 9:31 PM,thats all i have to say
858,899,655867288913969162,bananaabread,08/21/2022 9:47 PM,NOOOOOOO
859,900,655867288913969162,bananaabread,08/21/2022 9:48 PM,Who even is beanie man without a beanie 😔
860,901,659929323418943498,_breanna_,08/21/2022 9:57 PM,so true
861,903,655867288913969162,bananaabread,08/21/2022 10:40 PM,LMLAMAMMALMLAMALMA
862,904,655867288913969162,bananaabread,08/21/2022 10:52 PM,WHAT IS THIS
863,905,655867288913969162,bananaabread,08/21/2022 11:13 PM,ITS SO SMALL
864,906,655867288913969162,bananaabread,08/21/2022 11:15 PM,this looks like that one place in soul
865,907,655867288913969162,bananaabread,08/21/2022 11:24 PM,hiiiiiiii
866,908,659929323418943498,_breanna_,08/21/2022 11:24 PM,if you dont
867,909,655867288913969162,bananaabread,08/21/2022 11:24 PM,you dont deserve a hi
868,910,655867288913969162,bananaabread,08/21/2022 11:24 PM,byeeeeeee
869,911,659929323418943498,_breanna_,08/21/2022 11:24 PM,booii
870,912,655867288913969162,bananaabread,08/21/2022 11:25 PM,U(UOUUUOUOU
871,913,655867288913969162,bananaabread,08/21/2022 11:25 PM,KHHHKKHSHSV
872,918,655867288913969162,bananaabread,08/21/2022 11:30 PM,here
873,919,655867288913969162,bananaabread,08/22/2022 9:27 PM,CHECK YOUR PHONE
874,920,655867288913969162,bananaabread,08/22/2022 9:34 PM,Wow papi said you have to take me places thats crazy
875,921,659929323418943498,_breanna_,08/22/2022 10:21 PM,dang that's crazy crazy bro
876,925,655867288913969162,bananaabread,09/05/2022 2:33 PM,CAN I GET RID OF THIS
877,926,659929323418943498,_breanna_,09/05/2022 2:33 PM,Lol okay
878,927,659929323418943498,_breanna_,09/05/2022 2:33 PM,Make sure to change the address to yours
879,928,655867288913969162,bananaabread,09/06/2022 4:58 PM,HAPPY BORTHDAYAYYA
880,929,659929323418943498,_breanna_,09/06/2022 4:58 PM,thank you my dearest ❤️
881,930,659929323418943498,_breanna_,09/06/2022 4:58 PM,you went to school today?
882,931,659929323418943498,_breanna_,09/06/2022 4:58 PM,how was it?
883,932,655867288913969162,bananaabread,09/06/2022 4:59 PM,It’s was uneventful 🥱
884,933,659929323418943498,_breanna_,09/06/2022 4:59 PM,word
885,934,659929323418943498,_breanna_,09/06/2022 4:59 PM,do you like your teachers
886,935,659929323418943498,_breanna_,09/06/2022 4:59 PM,so far?
887,936,655867288913969162,bananaabread,09/06/2022 4:59 PM,Yeah but they all act nice on the first day and then they switch up
888,937,659929323418943498,_breanna_,09/06/2022 5:00 PM,lolll yeah that's true
889,938,659929323418943498,_breanna_,09/06/2022 5:00 PM,no more ms.patel though right?
890,939,655867288913969162,bananaabread,09/06/2022 5:00 PM,No more Ms patel
891,940,659929323418943498,_breanna_,09/06/2022 5:00 PM,congratulations
892,941,655867288913969162,bananaabread,09/06/2022 5:00 PM,Thank you 🎉
893,942,659929323418943498,_breanna_,09/06/2022 5:00 PM,Of course!
894,943,659929323418943498,_breanna_,09/11/2022 12:53 PM,lexi
895,944,655867288913969162,bananaabread,09/11/2022 12:53 PM,hola
896,945,659929323418943498,_breanna_,09/11/2022 12:53 PM,are you busy
897,946,655867288913969162,bananaabread,09/11/2022 12:54 PM,WAIT
898,947,659929323418943498,_breanna_,09/11/2022 12:54 PM,OK
899,949,659929323418943498,_breanna_,09/11/2022 1:03 PM,stahppp
900,950,655867288913969162,bananaabread,09/11/2022 1:03 PM,do you have an idea
901,951,655867288913969162,bananaabread,09/11/2022 1:04 PM,DO YOU HAVE AN IDEA
902,952,659929323418943498,_breanna_,09/11/2022 1:04 PM,NO
903,954,655867288913969162,bananaabread,09/11/2022 1:08 PM,wowwwww
904,959,655867288913969162,bananaabread,09/11/2022 1:12 PM,Queen Elizabeth isnt real
905,960,659929323418943498,_breanna_,09/11/2022 1:13 PM,you're not real
906,961,655867288913969162,bananaabread,09/11/2022 1:13 PM,yo mama
907,962,659929323418943498,_breanna_,09/11/2022 1:13 PM,true
908,963,659929323418943498,_breanna_,09/11/2022 3:27 PM,Are you done with practicing
909,964,655867288913969162,bananaabread,09/11/2022 3:28 PM,si
910,965,659929323418943498,_breanna_,09/11/2022 3:29 PM,may we speak ma’am
911,966,655867288913969162,bananaabread,09/11/2022 3:29 PM,CALL ME ON THE PHONE
912,967,659929323418943498,_breanna_,09/11/2022 3:29 PM,FINE
913,968,655867288913969162,bananaabread,09/11/2022 3:29 PM,not you being slow
914,969,655867288913969162,bananaabread,09/11/2022 3:30 PM,CALL EM
915,970,655867288913969162,bananaabread,09/11/2022 3:30 PM,ME
916,976,655867288913969162,bananaabread,09/14/2022 7:09 PM,BRENA
917,977,659929323418943498,_breanna_,09/14/2022 7:09 PM,huhhhh
918,978,655867288913969162,bananaabread,09/14/2022 7:09 PM,Have you ever been to a pep rally
919,979,659929323418943498,_breanna_,09/14/2022 7:09 PM,like maybe twice???
920,980,655867288913969162,bananaabread,09/14/2022 7:09 PM,Is it fun
921,981,659929323418943498,_breanna_,09/14/2022 7:10 PM,I feel like it was fun from what I remember
922,982,659929323418943498,_breanna_,09/14/2022 7:10 PM,"like not life changing, but pretty high energy even if you don't care about sports like I don't"
923,983,655867288913969162,bananaabread,09/14/2022 7:11 PM,Thank you for your your input
924,984,655867288913969162,bananaabread,09/14/2022 7:11 PM,STOP
925,985,655867288913969162,bananaabread,09/14/2022 7:11 PM,thank you for your input
926,986,659929323418943498,_breanna_,09/14/2022 7:11 PM,of course. you have a pep rally tonight?
927,987,659929323418943498,_breanna_,09/14/2022 7:11 PM,"lmao ""your your input"""
928,988,655867288913969162,bananaabread,09/14/2022 7:11 PM,STOP
929,989,655867288913969162,bananaabread,09/14/2022 7:11 PM,idek
930,990,659929323418943498,_breanna_,09/14/2022 7:11 PM,hehehehe
931,991,659929323418943498,_breanna_,09/14/2022 7:11 PM,HUH
932,992,659929323418943498,_breanna_,09/14/2022 7:11 PM,whatchu mean you dont know
933,993,659929323418943498,_breanna_,09/14/2022 7:11 PM,is there a pep rally or not
934,994,655867288913969162,bananaabread,09/14/2022 7:11 PM,IDK
935,995,659929323418943498,_breanna_,09/14/2022 7:11 PM,BRUH
936,996,659929323418943498,_breanna_,09/14/2022 7:11 PM,Okay man
937,997,659929323418943498,_breanna_,09/14/2022 7:11 PM,have fun lol
938,998,655867288913969162,bananaabread,09/14/2022 7:12 PM,😙😙
939,999,659929323418943498,_breanna_,09/14/2022 10:54 PM,did you go to the pep rally
940,1000,655867288913969162,bananaabread,09/14/2022 10:54 PM,No 😒😒
941,1001,659929323418943498,_breanna_,09/14/2022 10:55 PM,Okay 🥺
942,1002,655867288913969162,bananaabread,09/22/2022 9:12 PM,No habla ingles
943,1003,655867288913969162,bananaabread,09/22/2022 9:13 PM,el hombre del saco está detrás de ti
944,1004,655867288913969162,bananaabread,09/22/2022 9:29 PM,Respond
945,1005,655867288913969162,bananaabread,09/22/2022 9:29 PM,Responder
946,1006,655867288913969162,bananaabread,09/22/2022 9:29 PM,no habla ingles
947,1007,655867288913969162,bananaabread,09/22/2022 9:33 PM,Por que
948,1008,655867288913969162,bananaabread,09/22/2022 9:33 PM,Por que
949,1009,655867288913969162,bananaabread,09/22/2022 9:33 PM,Por que
950,1015,655867288913969162,bananaabread,09/22/2022 9:45 PM,¿Sabías que amo a Dazai?
951,1016,655867288913969162,bananaabread,09/22/2022 9:45 PM,Te amo
952,1017,655867288913969162,bananaabread,09/22/2022 9:47 PM,Sentimiento: aburrida 😐😐😔😔
953,1018,659929323418943498,_breanna_,09/22/2022 9:47 PM,So true bestie
954,1019,655867288913969162,bananaabread,09/22/2022 9:50 PM,I’m gonna record silence then listen to it when it’s noisy
955,1020,659929323418943498,_breanna_,10/12/2022 9:16 PM,alexa
956,1021,655867288913969162,bananaabread,10/12/2022 9:39 PM,brena
957,1022,659929323418943498,_breanna_,10/12/2022 9:40 PM,im gonna eat your little cheeks
958,1023,659929323418943498,_breanna_,10/12/2022 9:40 PM,i had no idea chainsaw man was so bloody
959,1024,655867288913969162,bananaabread,10/12/2022 9:40 PM,I’m gonna tickle your booty
960,1025,659929323418943498,_breanna_,10/12/2022 9:40 PM,explain yourself
961,1026,659929323418943498,_breanna_,10/12/2022 9:41 PM,pls do
962,1027,655867288913969162,bananaabread,10/12/2022 9:41 PM,NO
963,1028,655867288913969162,bananaabread,10/12/2022 9:41 PM,NO EXPLANATION NEEDED
964,1029,659929323418943498,_breanna_,10/12/2022 9:41 PM,whatchu mean
965,1030,659929323418943498,_breanna_,10/12/2022 9:41 PM,you're sus as heck
966,1031,655867288913969162,bananaabread,10/12/2022 9:41 PM,call me
967,1032,655867288913969162,bananaabread,10/12/2022 9:41 PM,ACTUALLY
968,1033,655867288913969162,bananaabread,10/12/2022 9:41 PM,HMMMM
969,1034,655867288913969162,bananaabread,10/12/2022 9:42 PM,HMMMMMM
970,1035,655867288913969162,bananaabread,10/12/2022 9:42 PM,Ok call me brena
971,1036,659929323418943498,_breanna_,10/12/2022 9:42 PM,👀
972,1037,655867288913969162,bananaabread,10/12/2022 9:42 PM,NEOW
973,1040,655867288913969162,bananaabread,10/12/2022 10:40 PM,THIS
974,1048,655867288913969162,bananaabread,10/15/2022 7:10 PM,Brena
975,1049,655867288913969162,bananaabread,10/15/2022 7:10 PM,BRENA
976,1050,655867288913969162,bananaabread,10/15/2022 7:11 PM,BRËNA
977,1051,655867288913969162,bananaabread,10/15/2022 7:12 PM,Brena come I have to tell you something really really important
978,1052,655867288913969162,bananaabread,10/15/2022 7:12 PM,@breanna
979,1053,655867288913969162,bananaabread,10/15/2022 7:12 PM,@breanna
980,1055,659929323418943498,_breanna_,10/15/2022 7:17 PM,I was literally pooping
981,1056,655867288913969162,bananaabread,10/15/2022 7:17 PM,HI
982,1057,659929323418943498,_breanna_,10/15/2022 7:17 PM,bruh
983,1058,655867288913969162,bananaabread,10/15/2022 7:17 PM,Ok
984,1059,655867288913969162,bananaabread,10/15/2022 7:17 PM,Brena
