,Unnamed: 0,authorid,author,date,content,spam,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,sentiment
461,909,655867288913969162,bananaabread,08/21/2022 11:24 PM,dont deserve hi,0,5,21,3.4,2,0,0,0,0.0
462,910,655867288913969162,bananaabread,08/21/2022 11:24 PM,byeeeeeee,0,1,9,9.0,0,0,0,0,0.0
463,912,655867288913969162,bananaabread,08/21/2022 11:25 PM,u(uouuuouou,0,1,11,11.0,0,0,0,1,0.0
464,913,655867288913969162,bananaabread,08/21/2022 11:25 PM,khhhkkhshsv,0,1,11,11.0,0,0,0,1,0.0
465,918,655867288913969162,bananaabread,08/21/2022 11:30 PM,,0,1,4,4.0,1,0,0,0,0.0
466,919,655867288913969162,bananaabread,08/22/2022 9:27 PM,check phone,0,3,16,4.666666666666667,0,0,0,3,0.0
467,920,655867288913969162,bananaabread,08/22/2022 9:34 PM,wow papi said take place thats crazy,0,11,52,3.8181818181818175,4,0,0,0,-0.25
468,925,655867288913969162,bananaabread,09/05/2022 2:33 PM,get rid,0,6,21,2.6666666666666665,0,0,0,6,0.0
469,928,655867288913969162,bananaabread,09/06/2022 4:58 PM,happy borthdayayya,0,2,18,8.5,0,0,0,2,0.8
470,932,655867288913969162,bananaabread,09/06/2022 4:59 PM,it’s uneventful 🥱,0,4,21,4.5,1,0,0,0,0.0
471,936,655867288913969162,bananaabread,09/06/2022 4:59 PM,act nice first day switch,0,15,67,3.533333333333333,9,0,0,0,0.425
472,939,655867288913969162,bananaabread,09/06/2022 5:00 PM,m patel,0,4,16,3.25,1,0,0,0,0.0
473,941,655867288913969162,bananaabread,09/06/2022 5:00 PM,🎉,0,3,11,3.0,1,0,0,0,0.0
474,944,655867288913969162,bananaabread,09/11/2022 12:53 PM,hola,0,1,4,4.0,0,0,0,0,0.0
475,946,655867288913969162,bananaabread,09/11/2022 12:54 PM,wait,0,1,4,4.0,0,0,0,1,0.0
476,950,655867288913969162,bananaabread,09/11/2022 1:03 PM,idea,0,5,19,3.0,4,0,0,0,0.0
477,951,655867288913969162,bananaabread,09/11/2022 1:04 PM,idea,0,5,19,3.0,0,0,0,5,0.0
478,954,655867288913969162,bananaabread,09/11/2022 1:08 PM,wowwwww,0,1,7,7.0,0,0,0,0,0.0
479,959,655867288913969162,bananaabread,09/11/2022 1:12 PM,queen elizabeth isnt real,0,4,25,5.5,0,0,0,0,0.2
480,961,655867288913969162,bananaabread,09/11/2022 1:13 PM,yo mama,0,2,7,3.0,0,0,0,0,0.0
481,964,655867288913969162,bananaabread,09/11/2022 3:28 PM,si,0,1,2,2.0,0,0,0,0,0.0
482,966,655867288913969162,bananaabread,09/11/2022 3:29 PM,phone,0,5,20,3.2,0,0,0,5,0.0
483,968,655867288913969162,bananaabread,09/11/2022 3:29 PM,slow,0,4,18,3.75,3,0,0,0,-0.30000000000000004
484,969,655867288913969162,bananaabread,09/11/2022 3:30 PM,em,0,2,7,3.0,0,0,0,2,0.0
485,970,655867288913969162,bananaabread,09/11/2022 3:30 PM,,0,1,2,2.0,0,0,0,1,0.0
486,976,655867288913969162,bananaabread,09/14/2022 7:09 PM,,0,1,5,5.0,0,0,0,1,0.0
487,978,655867288913969162,bananaabread,09/14/2022 7:09 PM,ever pep rally,0,8,33,3.25,4,0,0,0,0.0
488,980,655867288913969162,bananaabread,09/14/2022 7:09 PM,fun,0,3,9,2.333333333333333,1,0,0,0,0.3
489,983,655867288913969162,bananaabread,09/14/2022 7:11 PM,input,0,6,29,4.0,4,0,0,0,0.0
490,984,655867288913969162,bananaabread,09/14/2022 7:11 PM,stop,0,1,4,4.0,0,0,0,1,0.0
491,985,655867288913969162,bananaabread,09/14/2022 7:11 PM,input,0,5,24,4.0,3,0,0,0,0.0
492,988,655867288913969162,bananaabread,09/14/2022 7:11 PM,stop,0,1,4,4.0,0,0,0,1,0.0
493,989,655867288913969162,bananaabread,09/14/2022 7:11 PM,idek,0,1,4,4.0,0,0,0,0,0.0
494,994,655867288913969162,bananaabread,09/14/2022 7:11 PM,,0,1,3,3.0,0,0,0,1,0.0
495,998,655867288913969162,bananaabread,09/14/2022 7:12 PM,😙😙,0,1,2,2.0,0,0,0,0,0.0
496,1000,655867288913969162,bananaabread,09/14/2022 10:54 PM,😒😒,0,2,5,2.0,0,0,0,0,0.0
497,1002,655867288913969162,bananaabread,09/22/2022 9:12 PM,habla ingles,0,3,15,4.333333333333333,0,0,0,0,0.0
498,1003,655867288913969162,bananaabread,09/22/2022 9:13 PM,el hombre del saco está detrás de ti,0,8,36,3.625,0,0,0,0,0.0
499,1004,655867288913969162,bananaabread,09/22/2022 9:29 PM,respond,0,1,7,7.0,0,0,0,0,0.0
500,1005,655867288913969162,bananaabread,09/22/2022 9:29 PM,responder,0,1,9,9.0,0,0,0,0,0.0
501,1006,655867288913969162,bananaabread,09/22/2022 9:29 PM,habla ingles,0,3,15,4.333333333333333,1,0,0,0,0.0
502,1007,655867288913969162,bananaabread,09/22/2022 9:33 PM,por que,0,2,7,3.0,0,0,0,0,0.0
503,1008,655867288913969162,bananaabread,09/22/2022 9:33 PM,por que,0,2,7,3.0,0,0,0,0,0.0
504,1009,655867288913969162,bananaabread,09/22/2022 9:33 PM,por que,0,2,7,3.0,0,0,0,0,0.0
505,1015,655867288913969162,bananaabread,09/22/2022 9:45 PM,¿sabías que amo dazai?,0,5,24,4.0,1,0,0,0,0.0
506,1016,655867288913969162,bananaabread,09/22/2022 9:45 PM,te amo,0,2,6,2.5,0,0,0,0,0.0
507,1017,655867288913969162,bananaabread,09/22/2022 9:47 PM,sentimiento: aburrida 😐😐😔😔,0,3,26,8.0,0,0,0,0,0.0
508,1019,655867288913969162,bananaabread,09/22/2022 9:50 PM,gonna record silence listen it’s noisy,0,11,58,4.363636363636363,4,0,0,0,0.0
509,1021,655867288913969162,bananaabread,10/12/2022 9:39 PM,,0,1,5,5.0,0,0,0,0,0.0
510,1024,655867288913969162,bananaabread,10/12/2022 9:40 PM,gonna tickle booty,0,5,27,4.6,1,0,0,0,0.0
511,1027,655867288913969162,bananaabread,10/12/2022 9:41 PM,,0,1,2,2.0,0,0,0,1,0.0
512,1028,655867288913969162,bananaabread,10/12/2022 9:41 PM,explanation needed,0,3,21,6.333333333333333,0,0,0,3,0.0
513,1031,655867288913969162,bananaabread,10/12/2022 9:41 PM,,0,2,7,3.0,1,0,0,0,0.0
514,1032,655867288913969162,bananaabread,10/12/2022 9:41 PM,actually,0,1,8,8.0,0,0,0,1,0.0
515,1033,655867288913969162,bananaabread,10/12/2022 9:41 PM,hmmmm,0,1,5,5.0,0,0,0,1,0.0
516,1034,655867288913969162,bananaabread,10/12/2022 9:42 PM,hmmmmmm,0,1,7,7.0,0,0,0,1,0.0
517,1035,655867288913969162,bananaabread,10/12/2022 9:42 PM,,0,4,16,3.25,1,0,0,0,0.0
518,1037,655867288913969162,bananaabread,10/12/2022 9:42 PM,neow,0,1,4,4.0,0,0,0,1,0.0
519,1040,655867288913969162,bananaabread,10/12/2022 10:40 PM,,0,1,4,4.0,0,0,0,1,0.0
520,1048,655867288913969162,bananaabread,10/15/2022 7:10 PM,,0,1,5,5.0,0,0,0,0,0.0
521,1049,655867288913969162,bananaabread,10/15/2022 7:10 PM,,0,1,5,5.0,0,0,0,1,0.0
522,1050,655867288913969162,bananaabread,10/15/2022 7:11 PM,brëna,0,1,5,5.0,0,0,0,1,0.0
523,1051,655867288913969162,bananaabread,10/15/2022 7:12 PM,come tell something really really important,0,11,63,4.818181818181818,3,0,0,1,0.4
524,1052,655867288913969162,bananaabread,10/15/2022 7:12 PM,@breanna,0,1,8,8.0,0,0,0,0,0.0
525,1053,655867288913969162,bananaabread,10/15/2022 7:12 PM,@breanna,0,1,8,8.0,0,0,0,0,0.0
526,1056,655867288913969162,bananaabread,10/15/2022 7:17 PM,hi,0,1,2,2.0,0,0,0,1,0.0
527,1058,655867288913969162,bananaabread,10/15/2022 7:17 PM,,0,1,2,2.0,0,0,0,0,0.0
528,1059,655867288913969162,bananaabread,10/15/2022 7:17 PM,,0,1,5,5.0,0,0,0,0,0.0
529,1061,655867288913969162,bananaabread,10/15/2022 7:18 PM,tell something extremely devastating,0,8,50,5.375,3,0,0,1,-1.0
530,1062,655867288913969162,bananaabread,10/15/2022 7:18 PM,promise cry,0,4,18,3.75,2,0,0,0,0.0
531,1064,655867288913969162,bananaabread,10/15/2022 7:18 PM,u,0,3,9,2.333333333333333,1,0,0,0,0.0
532,1066,655867288913969162,bananaabread,10/15/2022 7:18 PM,😏,0,1,1,1.0,0,0,0,0,0.0
533,1067,655867288913969162,bananaabread,10/15/2022 7:18 PM,promise,0,2,13,6.0,0,0,0,2,0.0
534,1071,655867288913969162,bananaabread,10/15/2022 7:19 PM,know king sized kit kat waiting perfect moment eat,0,17,79,3.7058823529411766,7,0,0,1,1.0
535,1074,655867288913969162,bananaabread,10/15/2022 7:19 PM,kayla ate 😭😭😐😐,0,4,17,3.5,1,0,0,0,0.0
536,1077,655867288913969162,bananaabread,10/15/2022 7:20 PM,,0,1,5,5.0,0,0,0,1,0.0
537,1079,655867288913969162,bananaabread,10/15/2022 7:20 PM,sad,0,3,9,2.333333333333333,0,0,0,3,-0.5
538,1083,655867288913969162,bananaabread,10/15/2022 7:20 PM,didnt even leave peice,0,7,31,3.571428571428572,0,0,0,7,0.0
539,1084,655867288913969162,bananaabread,10/15/2022 7:20 PM,said wasnt gonna eat anyway,0,9,40,3.555555555555556,0,0,0,9,0.0
540,1087,655867288913969162,bananaabread,10/15/2022 7:20 PM,maybe,0,1,5,5.0,0,0,0,1,0.0
541,1092,655867288913969162,bananaabread,10/15/2022 7:21 PM,shesalal,0,1,8,8.0,0,0,0,1,0.0
542,1093,655867288913969162,bananaabread,10/15/2022 7:21 PM,alallalagehe,0,1,12,12.0,0,0,0,1,0.0
543,1101,655867288913969162,bananaabread,10/15/2022 7:21 PM,😔😔,0,3,12,3.333333333333333,1,0,0,0,0.0
544,1102,655867288913969162,bananaabread,10/15/2022 7:21 PM,rip,0,1,3,3.0,0,0,0,0,0.0
545,1106,655867288913969162,bananaabread,10/18/2022 6:38 PM,brennaa,0,1,7,7.0,0,0,0,0,0.0
546,1107,655867288913969162,bananaabread,10/18/2022 6:38 PM,ik right,0,3,12,3.333333333333333,0,0,0,0,0.2857142857142857
547,1108,655867288913969162,bananaabread,10/18/2022 6:38 PM,let,0,4,15,3.0,2,0,0,0,0.0
548,1109,655867288913969162,bananaabread,10/18/2022 6:38 PM,let,0,4,15,3.0,2,0,0,0,0.0
549,1111,655867288913969162,bananaabread,10/18/2022 6:38 PM,,0,2,7,3.0,1,0,0,0,0.0
550,1113,655867288913969162,bananaabread,10/25/2022 7:59 PM,hola nino,0,2,9,4.0,0,0,0,0,0.0
551,1115,655867288913969162,bananaabread,10/25/2022 7:59 PM,weym english,0,2,12,5.5,0,0,0,2,0.0
552,1117,655867288913969162,bananaabread,10/25/2022 8:00 PM,english,0,3,14,4.0,0,0,0,3,0.0
553,1119,655867288913969162,bananaabread,10/25/2022 8:00 PM,oh mi god,0,3,9,2.333333333333333,0,0,0,3,0.0
554,1120,655867288913969162,bananaabread,10/25/2022 8:00 PM,didnt watch english,0,7,30,3.4285714285714284,0,0,0,7,0.0
555,1123,655867288913969162,bananaabread,10/25/2022 8:05 PM,boy even,0,5,22,3.6,0,0,0,5,0.0
556,1124,655867288913969162,bananaabread,10/25/2022 8:05 PM,send link,0,2,9,4.0,0,0,0,2,0.0
557,1127,655867288913969162,bananaabread,10/25/2022 8:06 PM,scared,0,2,9,4.0,0,0,0,2,0.0
558,1129,655867288913969162,bananaabread,10/25/2022 8:07 PM,,0,1,3,3.0,0,0,0,1,0.0
559,1130,655867288913969162,bananaabread,10/25/2022 8:07 PM,shush,0,2,8,3.5,0,0,0,2,0.0
560,1132,655867288913969162,bananaabread,10/25/2022 8:08 PM,stop,0,1,4,4.0,0,0,0,1,0.0
561,1133,655867288913969162,bananaabread,10/25/2022 8:08 PM,,0,1,2,2.0,0,0,0,1,0.0
562,1134,655867288913969162,bananaabread,10/25/2022 8:08 PM,sound normal ig,0,4,19,4.0,0,0,0,4,0.275
563,1137,655867288913969162,bananaabread,11/05/2022 11:46 PM,,0,1,4,4.0,0,0,0,1,0.0
564,1138,655867288913969162,bananaabread,11/05/2022 11:53 PM,poster,0,2,11,5.0,0,0,0,2,0.0
565,1139,655867288913969162,bananaabread,11/05/2022 11:53 PM,wake,0,2,7,3.0,0,0,0,2,0.0
566,1141,655867288913969162,bananaabread,11/05/2022 11:59 PM,poster,0,2,11,5.0,0,0,0,2,0.0
567,1144,655867288913969162,bananaabread,11/06/2022 12:00 AM,hello get,0,6,28,3.8333333333333335,0,0,0,6,0.0
568,1147,655867288913969162,bananaabread,11/06/2022 12:01 AM,forgot,0,4,19,4.0,0,0,0,4,0.0
569,1150,655867288913969162,bananaabread,11/06/2022 12:01 AM,want,0,3,11,3.0,0,0,0,3,0.0
570,1152,655867288913969162,bananaabread,11/06/2022 12:02 AM,wdym sure,0,4,14,2.75,0,0,0,4,0.5
571,1154,655867288913969162,bananaabread,11/06/2022 12:02 AM,,0,1,3,3.0,0,0,0,1,0.0
572,1157,655867288913969162,bananaabread,11/06/2022 12:03 AM,don’t remember make pasta everyday come,0,15,76,4.133333333333334,8,0,0,0,-0.2
573,1161,655867288913969162,bananaabread,12/02/2022 3:01 PM,,0,1,3,3.0,0,0,0,1,0.0
574,1162,655867288913969162,bananaabread,12/02/2022 3:01 PM,need practice drama,0,7,33,3.857142857142857,4,0,0,0,0.0
575,1165,655867288913969162,bananaabread,12/02/2022 3:01 PM,boy free weekend,0,5,24,4.0,1,0,0,0,0.4
576,1168,655867288913969162,bananaabread,12/02/2022 3:02 PM,life,0,4,13,2.5,0,0,0,4,0.0
577,1170,655867288913969162,bananaabread,12/02/2022 3:02 PM,,0,1,3,3.0,0,0,0,0,0.0
578,1171,655867288913969162,bananaabread,12/02/2022 3:02 PM,,0,1,2,2.0,0,0,0,0,0.0
579,1174,655867288913969162,bananaabread,12/02/2022 3:02 PM,,0,1,3,3.0,0,0,0,1,0.0
580,1176,655867288913969162,bananaabread,12/02/2022 3:02 PM,cuz,0,3,9,2.333333333333333,0,0,0,3,0.0
581,1181,655867288913969162,bananaabread,12/02/2022 3:03 PM,okurr,0,1,5,5.0,0,0,0,0,0.0
582,1183,655867288913969162,bananaabread,12/02/2022 3:03 PM,,0,2,9,4.0,1,0,0,0,0.0
583,1185,655867288913969162,bananaabread,12/02/2022 3:03 PM,worked really hard,0,6,27,3.6666666666666665,2,0,0,1,-0.2916666666666667
584,1187,655867288913969162,bananaabread,12/02/2022 3:07 PM,,0,2,6,2.5,1,0,0,0,0.0
585,1195,655867288913969162,bananaabread,12/03/2022 8:44 PM,anniversary,0,6,28,3.8333333333333335,4,0,0,0,0.0
586,1196,655867288913969162,bananaabread,12/03/2022 8:45 PM,rizz,0,1,4,4.0,0,0,0,0,0.0
587,1225,655867288913969162,bananaabread,12/09/2022 3:01 PM,mid evil time,0,3,14,4.0,0,0,0,0,-0.5
588,1228,655867288913969162,bananaabread,12/09/2022 3:03 PM,today,0,4,17,3.5,0,0,0,4,0.0
589,1231,655867288913969162,bananaabread,12/09/2022 3:04 PM,,0,1,2,2.0,0,0,0,1,0.0
590,1232,655867288913969162,bananaabread,12/09/2022 8:51 PM,go,0,1,2,2.0,0,0,0,1,0.0
591,1233,655867288913969162,bananaabread,12/09/2022 8:51 PM,gi,0,1,2,2.0,0,0,0,1,0.0
592,1234,655867288913969162,bananaabread,12/09/2022 8:51 PM,go,0,1,2,2.0,0,0,0,1,0.0
593,1244,655867288913969162,bananaabread,12/17/2022 1:25 PM,lowkey wanna malificent,0,4,26,5.75,1,0,0,0,0.0
594,1245,655867288913969162,bananaabread,12/17/2022 1:25 PM,replacing someone charcater thing maleificant,0,9,58,5.555555555555555,0,0,0,9,0.0
595,1249,655867288913969162,bananaabread,12/17/2022 1:38 PM,changed realized potential,0,9,47,4.333333333333333,0,0,0,9,0.0
596,1250,655867288913969162,bananaabread,12/17/2022 1:38 PM,,0,2,7,3.0,0,0,0,2,0.0
597,1251,655867288913969162,bananaabread,12/17/2022 1:38 PM,probably fairy godmother daughter,0,4,34,7.75,0,0,0,4,0.0
598,1252,655867288913969162,bananaabread,12/17/2022 1:39 PM,2 day,0,4,13,2.5,0,0,1,3,0.0
599,1255,655867288913969162,bananaabread,12/17/2022 1:40 PM,,0,1,3,3.0,0,0,0,1,0.0
600,1257,655867288913969162,bananaabread,12/17/2022 1:40 PM,,0,1,3,3.0,0,0,0,1,0.0
601,1260,655867288913969162,bananaabread,12/17/2022 1:40 PM,,0,1,2,2.0,0,0,0,1,0.0
602,1262,655867288913969162,bananaabread,12/17/2022 1:41 PM,,0,1,4,4.0,0,0,0,1,0.0
603,1264,655867288913969162,bananaabread,12/17/2022 1:41 PM,😔,0,1,1,1.0,0,0,0,0,0.0
604,1266,655867288913969162,bananaabread,12/17/2022 1:41 PM,😘,0,1,1,1.0,0,0,0,0,0.0
605,1269,655867288913969162,bananaabread,12/17/2022 5:16 PM,traitor,0,1,7,7.0,0,0,0,0,0.0
606,1271,655867288913969162,bananaabread,12/17/2022 5:22 PM,tell lowk hungry,0,5,23,3.8,1,0,0,0,0.0
607,1273,655867288913969162,bananaabread,12/17/2022 5:34 PM,cutely wait phonecall,0,4,26,5.75,1,0,0,0,0.5
608,1277,655867288913969162,bananaabread,12/17/2022 5:35 PM,acting cant pee time,0,11,50,3.636363636363636,5,0,0,0,0.0
609,1278,655867288913969162,bananaabread,12/17/2022 5:36 PM,go pee,0,2,6,2.5,0,0,0,2,0.0
610,1284,655867288913969162,bananaabread,12/19/2022 4:58 PM,wake upp,0,2,8,3.5,0,0,0,2,0.0
611,1292,655867288913969162,bananaabread,12/26/2022 11:11 PM,actually playing,0,4,24,5.25,0,0,0,4,0.0
612,1294,655867288913969162,bananaabread,12/26/2022 11:12 PM,,0,1,4,4.0,0,0,0,1,0.0
613,1296,655867288913969162,bananaabread,12/26/2022 11:12 PM,phone,0,1,5,5.0,0,0,0,1,0.0
614,1302,655867288913969162,bananaabread,12/27/2022 4:08 PM,,0,1,3,3.0,0,0,0,0,0.0
615,1314,655867288913969162,bananaabread,01/05/2023 6:41 PM,ay,0,1,2,2.0,0,0,0,1,0.0
616,1315,655867288913969162,bananaabread,01/05/2023 6:41 PM,stop playing cat game,0,5,26,4.4,0,0,0,5,-0.4
617,1318,655867288913969162,bananaabread,01/05/2023 6:59 PM,didnt even give chance respond,0,10,47,3.8,0,0,0,10,0.0
618,1321,655867288913969162,bananaabread,01/05/2023 9:49 PM,,0,1,5,5.0,0,0,0,0,0.0
619,1323,655867288913969162,bananaabread,01/05/2023 9:49 PM,,0,1,3,3.0,0,0,0,0,0.0
620,1324,655867288913969162,bananaabread,01/05/2023 9:49 PM,leg vibrating,0,4,21,4.5,1,0,0,0,0.0
621,1327,655867288913969162,bananaabread,01/05/2023 9:49 PM,,0,2,9,4.0,0,0,0,0,0.0
622,1330,655867288913969162,bananaabread,01/05/2023 9:50 PM,i’ll tell said,0,8,38,3.875,4,0,0,0,0.0
623,1333,655867288913969162,bananaabread,01/05/2023 9:50 PM,uhhh,0,2,9,4.0,0,0,0,0,0.0
624,1335,655867288913969162,bananaabread,01/05/2023 9:50 PM,we’re going hotel,0,5,22,3.6,2,0,0,0,0.0
625,1338,655867288913969162,bananaabread,01/05/2023 9:51 PM,one told anything either 😔😔,0,7,33,3.857142857142857,0,0,0,6,0.0
626,1340,655867288913969162,bananaabread,01/05/2023 9:51 PM,heartbroken,0,1,11,11.0,0,0,0,1,0.0
627,1341,655867288913969162,bananaabread,01/05/2023 9:51 PM,got told yesterday mom,0,7,32,3.7142857142857135,0,0,0,7,0.0
628,1344,655867288913969162,bananaabread,01/05/2023 9:52 PM,said it’s closer house dad want check worker guy closed garage locked door also said it’s cuz don’t want u 😤,0,36,178,3.9722222222222223,14,0,0,0,-0.1
629,1345,655867288913969162,bananaabread,01/05/2023 9:53 PM,dad said next weekend he’s forcing come,0,12,60,4.083333333333333,4,0,0,0,0.0
630,1346,655867288913969162,bananaabread,01/05/2023 9:53 PM,l,0,1,1,1.0,0,0,0,1,0.0
631,1348,655867288913969162,bananaabread,01/05/2023 9:53 PM,ay thats said,0,7,30,3.4285714285714284,0,0,0,7,0.0
632,1350,655867288913969162,bananaabread,01/05/2023 9:53 PM,,0,4,12,2.25,0,0,0,4,0.0
633,1352,655867288913969162,bananaabread,01/05/2023 9:54 PM,,0,4,17,3.5,0,0,0,4,0.0
634,1355,655867288913969162,bananaabread,01/05/2023 9:54 PM,week basically done trust,0,8,39,4.0,0,0,0,8,0.0
635,1358,655867288913969162,bananaabread,01/05/2023 9:54 PM,family,0,3,15,4.333333333333333,0,0,0,3,0.0
636,1363,655867288913969162,bananaabread,01/05/2023 9:55 PM,school 3,0,6,25,3.333333333333333,0,0,1,5,0.0
637,1364,655867288913969162,bananaabread,01/05/2023 9:55 PM,asleep,0,4,22,4.75,0,0,0,4,0.0
638,1365,655867288913969162,bananaabread,01/05/2023 9:55 PM,wdym,0,2,7,3.0,0,0,0,2,0.0
639,1368,655867288913969162,bananaabread,01/05/2023 9:56 PM,well together,0,3,16,4.666666666666667,0,0,0,3,0.0
640,1369,655867288913969162,bananaabread,01/05/2023 9:56 PM,screw homework,0,2,14,6.5,0,0,0,2,0.0
641,1373,655867288913969162,bananaabread,01/05/2023 9:57 PM,know,0,2,6,2.5,0,0,0,2,0.0
642,1374,655867288913969162,bananaabread,01/05/2023 9:57 PM,okay,0,2,8,3.5,0,0,0,2,0.5
643,1377,655867288913969162,bananaabread,01/05/2023 9:58 PM,bye won’t hear officially leaving officially done decide you’re coming talk hurt heart much,0,33,171,4.212121212121212,15,0,0,1,0.2
644,1379,655867288913969162,bananaabread,01/05/2023 9:58 PM,😔😔😔😔😭😭😭😭😭😔😔😔😔😔😔💔💔💔💔💔💔,0,1,21,21.0,0,0,0,0,0.0
645,1399,655867288913969162,bananaabread,01/20/2023 9:26 PM,,0,1,5,5.0,0,0,0,0,0.0
646,1401,655867288913969162,bananaabread,01/20/2023 9:26 PM,,0,1,3,3.0,0,0,0,1,0.0
647,1404,655867288913969162,bananaabread,01/20/2023 9:26 PM,,0,2,6,2.5,0,0,0,2,0.0
648,1405,655867288913969162,bananaabread,01/20/2023 9:26 PM,,0,1,4,4.0,0,0,0,1,0.0
649,1428,655867288913969162,bananaabread,02/03/2023 10:05 PM,yw,0,1,2,2.0,0,0,0,0,0.0
650,1430,655867288913969162,bananaabread,02/04/2023 5:15 PM,,0,3,12,3.333333333333333,1,0,0,0,0.0
651,1431,655867288913969162,bananaabread,02/04/2023 5:15 PM,🤨,0,1,1,1.0,0,0,0,0,0.0
652,1434,655867288913969162,bananaabread,02/04/2023 5:15 PM,yw 😏,0,2,4,1.5,0,0,0,0,0.0
653,1436,655867288913969162,bananaabread,02/05/2023 10:30 PM,one understands,0,4,21,4.5,1,0,0,0,0.0
654,1446,655867288913969162,bananaabread,02/25/2023 1:52 PM,went back root,0,6,23,3.0,2,0,0,1,0.0
655,1447,655867288913969162,bananaabread,02/25/2023 1:53 PM,couldnt hold anymore,0,6,28,3.8333333333333335,2,0,0,1,0.0
656,1449,655867288913969162,bananaabread,02/25/2023 5:29 PM,,0,2,9,4.0,1,0,0,0,0.0
657,1450,655867288913969162,bananaabread,02/25/2023 5:29 PM,youre supporter,0,4,23,5.0,2,0,0,0,0.0
658,1451,655867288913969162,bananaabread,02/25/2023 5:29 PM,everyone else agianst,0,5,27,4.6,2,0,0,0,0.0
659,1455,655867288913969162,bananaabread,03/01/2023 8:05 PM,whatd,0,3,10,2.6666666666666665,1,0,0,1,0.0
660,1458,655867288913969162,bananaabread,03/05/2023 8:45 PM,hi,0,1,2,2.0,0,0,0,0,0.0
661,1460,655867288913969162,bananaabread,03/05/2023 8:45 PM,😬😬😬,0,1,3,3.0,0,0,0,0,0.0
662,1462,655867288913969162,bananaabread,03/05/2023 8:47 PM,"hehe...yeah.... sory , didnt see .",0,9,46,4.222222222222222,3,0,0,0,0.0
663,1464,655867288913969162,bananaabread,03/05/2023 8:48 PM,,0,1,2,2.0,0,0,0,1,0.0
664,1469,655867288913969162,bananaabread,03/26/2023 11:08 PM,hi,0,1,2,2.0,0,0,0,0,0.0
665,1474,655867288913969162,bananaabread,03/26/2023 11:09 PM,np 😘,0,2,4,1.5,0,0,0,0,0.0
666,1475,655867288913969162,bananaabread,03/30/2023 8:48 PM,hi,0,1,2,2.0,0,0,0,0,0.0
667,1478,655867288913969162,bananaabread,03/31/2023 7:04 PM,😘,0,1,1,1.0,0,0,0,0,0.0
668,1480,655867288913969162,bananaabread,04/10/2023 1:48 AM,,0,1,2,2.0,0,0,0,1,0.0
669,1484,655867288913969162,bananaabread,04/18/2023 10:22 PM,slam wall anyday,0,8,33,3.25,4,0,0,0,0.0
670,1485,655867288913969162,bananaabread,04/18/2023 10:25 PM,used baby,0,6,20,2.5,3,0,0,1,0.0
671,1487,655867288913969162,bananaabread,04/18/2023 10:33 PM,girl,0,3,13,3.6666666666666665,0,0,0,3,0.0
672,1488,655867288913969162,bananaabread,04/18/2023 10:33 PM,among,0,6,23,3.0,0,0,0,6,0.0
673,1489,655867288913969162,bananaabread,04/18/2023 10:33 PM,tahhahah,0,1,8,8.0,0,0,0,1,0.0
674,1490,655867288913969162,bananaabread,04/18/2023 10:33 PM,ruhuhuhhuhaa,0,1,12,12.0,0,0,0,1,0.0
675,1493,655867288913969162,bananaabread,04/18/2023 10:47 PM,going lock basement escape tie ti chair drain juice proceed cut throw blender drink pathetic remains,0,42,196,3.690476190476191,25,0,0,0,-1.0
676,1494,655867288913969162,bananaabread,04/18/2023 10:51 PM,https://www.tiktok.com/t/ztrtjs3hp/ fr,0,5,49,9.0,3,0,0,0,0.0
677,1495,655867288913969162,bananaabread,04/20/2023 11:29 PM,https://youtu.be/jgt6efqnidc help making fun kid,0,8,62,6.875,2,0,0,0,0.3
678,1496,655867288913969162,bananaabread,04/20/2023 11:30 PM,malifeng better,0,5,28,4.8,0,0,0,5,0.5
679,1497,655867288913969162,bananaabread,04/20/2023 11:30 PM,sound dry,0,3,13,3.6666666666666665,0,0,0,0,0.16666666666666669
680,1501,655867288913969162,bananaabread,04/24/2023 9:33 PM,hi,0,1,2,2.0,0,0,0,0,0.0
681,1503,655867288913969162,bananaabread,04/24/2023 10:04 PM,looking goofy photo send somehow ended scrolling dazai pin pinterest,0,21,109,4.238095238095238,10,0,0,1,0.5
682,1506,655867288913969162,bananaabread,04/24/2023 10:05 PM,lmakak,0,1,6,6.0,0,0,0,1,0.0
683,1508,655867288913969162,bananaabread,04/24/2023 10:05 PM,,0,1,2,2.0,0,0,0,1,0.0
684,1512,655867288913969162,bananaabread,04/27/2023 5:16 PM,watching oshi ko friend rn,0,9,40,3.555555555555556,0,0,0,9,0.0
685,1513,655867288913969162,bananaabread,04/27/2023 5:16 PM,didnt even,0,4,19,4.0,0,0,0,4,0.0
